id	filename	md5	size	state
c74e555a-7fbe-4460-8be1-db8870b24325	1cf62362-d35b-4eec-99fa-3fb76bc6886c.methylation_array.sesame.level3betas.txt	8bb27a09e533aba0ae56d48ef0256910	21255670	released
59905d65-53dd-44a9-b6b3-b6cd15a4be91	5f221572-1707-43ff-b240-cf4a16463317.methylation_array.sesame.level3betas.txt	f18213edecf11c92860e975dec503498	23060844	released
e68018ac-6ccc-49dd-bf67-78bff4207a53	3de1a755-c7fe-40af-b084-292402edcb02.methylation_array.sesame.level3betas.txt	1ed311a2f3eef9734780439422f77aae	21559979	released
eb1f7594-87e8-4b2d-9bad-1f1b7360dff4	19f6e4db-e676-46df-adb9-be3969a88088.methylation_array.sesame.level3betas.txt	71247388fa37937abfdcd0b822d08279	22923949	released
6cda9d6e-6f08-4c40-a73e-bfd9ddc4d271	d9c7c187-ae07-466d-a36c-a7992052cfdb.methylation_array.sesame.level3betas.txt	8c5f3a8591f2257c720cde93a9206a73	22964081	released
64e8d7fe-021a-4f81-83fc-3cbbe5e35b92	a5a9f612-976c-41e2-8a4b-dbd3b86832c1.methylation_array.sesame.level3betas.txt	4a9ddb357145570cd9f8c86cce16c1a5	22950987	released
fa6eae33-d645-4321-b5e3-01ce3837f358	e3cea6cc-2223-4716-94c9-68ee9b8615d1.methylation_array.sesame.level3betas.txt	ffa90091ff982d90604c16ca6dba9149	21070131	released
247f2eb9-c313-4e09-a472-59181daf9925	10173504-c7ad-40f0-b4cc-360c260bb7fb.methylation_array.sesame.level3betas.txt	67fbfbeecf1ffdaa6d826d0c83271d86	22492481	released
22d1cb3c-8ea3-4fe5-860d-aa68a2fb039b	jhu-usc.edu_LUAD.HumanMethylation450.14.lvl-3.TCGA-J2-A4AD-01A-11D-A24I-05.gdc_hg38.txt	b7aead9b44981ccadf8f83676070df07	141244507	released
30850674-bc24-4c53-841f-be9b71be9357	jhu-usc.edu_LUAD.HumanMethylation450.2.lvl-3.TCGA-44-5645-01B-04D-A276-05.gdc_hg38.txt	27addeeaf992df49d9f0366d093841f3	141238630	released
cc847ea3-4412-4180-9a1b-5bba008f3119	jhu-usc.edu_LUAD.HumanMethylation450.4.lvl-3.TCGA-49-4514-01A-21D-1856-05.gdc_hg38.txt	4f41599a403fc7c6d8bf3fe9589c0ab0	141254889	released
cb3294fe-2d4a-4a4c-93ca-68256919cff5	jhu-usc.edu_LUAD.HumanMethylation450.8.lvl-3.TCGA-97-7937-01A-11D-2168-05.gdc_hg38.txt	4026ac37e844a0f1df7408ae4c1b674c	141255625	released
61bef79d-c2fc-4833-98a4-9fc8e4459080	jhu-usc.edu_LUAD.HumanMethylation450.7.lvl-3.TCGA-78-7542-01A-21D-2064-05.gdc_hg38.txt	e3acf3309929a1812f49683aca0c93a0	141259199	released
48830b6d-e082-4f22-9645-6239b2f72162	jhu-usc.edu_LUAD.HumanMethylation450.1.lvl-3.TCGA-44-2656-11A-01D-1551-05.gdc_hg38.txt	b92f560bb91228c4b3728e3b37f91262	141282582	released
8ae22287-a0af-40ca-978a-bcc31192eaad	jhu-usc.edu_LUAD.HumanMethylation450.5.lvl-3.TCGA-55-6982-01A-11D-1947-05.gdc_hg38.txt	0a1fea945a2a2da9bc4e617e6af02c9e	141257016	released
ac3bef08-8471-4114-bbb6-a0c0bc627156	jhu-usc.edu_LUAD.HumanMethylation450.15.lvl-3.TCGA-MP-A4T7-01A-11D-A24U-05.gdc_hg38.txt	dd3aff815836cbbc52d9beea7e700e77	141269779	released
6f28a46e-6e05-4cea-9d7d-07ca7ed61706	jhu-usc.edu_LUAD.HumanMethylation450.15.lvl-3.TCGA-93-A4JO-01A-21D-A24U-05.gdc_hg38.txt	61a2ca84d842df2491f701071de8b748	141259111	released
0436aafd-f1c3-453b-a5fb-85f952bc5c76	jhu-usc.edu_LUAD.HumanMethylation450.13.lvl-3.TCGA-91-8496-01A-11D-2398-05.gdc_hg38.txt	aa9aeaa0146f1ff77f95764918564db2	141270343	released
6bd6888b-77f2-46c1-9dbf-37450cf6d78e	jhu-usc.edu_LUAD.HumanMethylation450.3.lvl-3.TCGA-50-5942-01A-21D-1756-05.gdc_hg38.txt	b9fa12cbcece8fab102d3388b95e7c05	141252624	released
84478cba-f28e-4d67-9845-166fca745133	jhu-usc.edu_LUAD.HumanMethylation450.3.lvl-3.TCGA-50-6591-01A-11D-1756-05.gdc_hg38.txt	5e44852b460a3762e7cd399332ce4a6f	141265560	released
47fa5538-7455-4cad-98b7-1dd5f12818da	jhu-usc.edu_LUAD.HumanMethylation450.14.lvl-3.TCGA-L9-A444-01A-21D-A24I-05.gdc_hg38.txt	1827e50a14a3145c5e8fd7aef8f8ce8b	141240102	released
cd847cc2-65bd-481c-afb5-b54d55e25b38	jhu-usc.edu_LUAD.HumanMethylation450.14.lvl-3.TCGA-55-A48Y-01A-11D-A24I-05.gdc_hg38.txt	888dcbbaaebf2d0681e5ed5488365a43	141250527	released
0ef61ea0-c40f-4526-95c0-c1af7ed7923a	jhu-usc.edu_LUAD.HumanMethylation450.7.lvl-3.TCGA-78-7540-01A-11D-2064-05.gdc_hg38.txt	dfbce9de9fd37d678ee13820c686d64c	141254814	released
9522e000-ec24-4b38-b2bb-9a2434706fe8	c53a28e5-443f-477b-ad53-58a00b3691d8.methylation_array.sesame.level3betas.txt	12ee132f57a5983ee7029caf7613018f	22734061	released
f51f59d0-f1c3-4b92-8f1a-3041ef051b5a	70bf2bac-3160-4b0e-879d-d85516ae2660.methylation_array.sesame.level3betas.txt	ddf9fe39572806f3ee7351c65b778e9d	23000970	released
f69725ef-b952-43a1-8ca8-e3423976f019	7a5edf49-ad99-4b51-959c-714267d0aab7.methylation_array.sesame.level3betas.txt	d2589d1c9120ea7d5f76ae5a38cbf4ef	22481815	released
a8a4821e-f4d1-41c8-8491-7115756de8a6	0a21278e-b029-4c91-a70a-7f622ec0c46a.methylation_array.sesame.level3betas.txt	09349fceac5a9efb02aefda8646d7739	23373224	released
f030b40f-4ff0-4d60-abc1-29f8ecb2beaa	dcdd00e2-a549-4883-b5d6-b976d73e7e7a.methylation_array.sesame.level3betas.txt	f8bebbfa691434e02d75c0c0ca4e0240	22007283	released
e7ab8a35-ba58-4818-b18e-5d26912b279c	84579d69-ef36-459e-abc8-635284408bee.methylation_array.sesame.level3betas.txt	f71f21c14c69368751a0b3b54754fd62	23013598	released
84f322a1-0bc9-4830-b68e-3ce249398444	4db5f305-4e77-4a3c-9e5f-e3ae4a42c26e.methylation_array.sesame.level3betas.txt	84c44c82a568a0bc4ce3238f98f7012b	19091184	released
9fae3c9a-d0f5-4560-94db-4abeef8fc42e	733dc7f5-cf7e-4611-b871-05dba5abe86d.methylation_array.sesame.level3betas.txt	1ee0cd2715df6d2d9aea7eaac3040fc5	20707761	released
e0cd1b5f-dc4c-4c03-9b8c-9371e968f6ca	1f7e652a-e127-4c42-a258-7d04a017e5e4.methylation_array.sesame.level3betas.txt	ec969f4a9a3e0787796f7a92bc8f1aac	23062690	released
55208812-3c93-457c-a3cc-40e5299e61ea	499ad2f9-3577-4dae-b516-29495b4c5082.methylation_array.sesame.level3betas.txt	51c35b0b4c306482b7a1315327bc602c	13416338	released
ea7df8da-5305-416a-831b-beb15bb46340	45f443f6-d013-4275-9c54-dd2a68813b41.methylation_array.sesame.level3betas.txt	bb0558c4f6369aac3faef528dcd16c81	22656061	released
ab8a2a99-ba5e-44d4-87c7-3e2baebf9bf2	3cae6cf4-89f3-4673-a064-b7a32a61cb36.methylation_array.sesame.level3betas.txt	6721ab3830d04bb02a7c2987aea3978d	22964350	released
350ed57b-b089-4d29-87cc-976a66011c4d	a0e726d9-3c53-415c-ba5e-aa2556974898.methylation_array.sesame.level3betas.txt	bfb16171b5b5cd94a811e185cee86de4	22976067	released
ddbe1d5b-0596-4dc2-abd6-6f5ab10935da	41f6a39b-ddff-4692-8b8a-f69c023c6832.methylation_array.sesame.level3betas.txt	281f20b877d845e71f46467a90731183	22634665	released
e1790fab-9ba1-4edc-9609-0e2063045d8c	91652a53-2ce2-4046-ae9c-79d772b944f6.methylation_array.sesame.level3betas.txt	d7e45427e5abd2a5fff1dbea959bbed7	20666568	released
5299df78-86b9-40f9-8229-ad7f75339a6e	742a3f09-5c71-45d2-8aaa-c75ff7d0c0e8.methylation_array.sesame.level3betas.txt	5c9fe2b7a7b04937db8c32a68f94006a	22672049	released
f2d51495-8ed0-46d6-8b26-51b3cff3cb28	c6266c24-5c1d-4b73-a76a-c6cb56bd0a78.methylation_array.sesame.level3betas.txt	6aa0fd195732af8d5b87c765268292d2	22429373	released
dbfa3f0a-5732-4fea-aa9b-e456be9ba753	e362ce95-9431-47b3-9ffd-71aa6f771892.methylation_array.sesame.level3betas.txt	b45c1a69b2ae0304c6a61f3f7da84aa4	22776180	released
a1ef7b99-46e0-49a7-b98c-09fb07c67f79	21603a4e-7dd9-412e-9f6b-37e6a0b0f0a8.methylation_array.sesame.level3betas.txt	59d11cffc69799bb4b9264be25d7af2a	21591737	released
be2b478e-9ada-40ae-8dd2-d36da5c25974	1feb0ce9-0091-4af3-a53a-7b4e9b8eeab6.methylation_array.sesame.level3betas.txt	50f0c9f15f9c4a12251eb0542859b798	22874980	released
58b8661e-54a8-44ae-afc1-93b54f96fdcc	f9d871ed-5bcc-4a3b-9441-17d33da3a8dc.methylation_array.sesame.level3betas.txt	bea9f843da06b700c84e03c7e7bf5d40	22758983	released
a1326ad5-959b-4036-bfb4-c8839f093ffa	e9ddc295-2bda-431a-96fa-e378d0e63230.methylation_array.sesame.level3betas.txt	c1a2ed4821bf5d40f9c205151db1e04b	23110935	released
1a7a5f45-3a6b-4069-83ae-fe01ced8f4ef	83097a42-6b6d-4045-8de9-0cdea342b850.methylation_array.sesame.level3betas.txt	7112e80634528eeb77694b62207cd946	22151698	released
3014bd51-360d-4dd3-98a3-6a38e18ca31d	bc419017-8f4e-4dcc-b23d-a85ed91c9cc8.methylation_array.sesame.level3betas.txt	fdecf0453ef9bae2de4d4f1a9e808371	21417525	released
afe2f23a-416b-4193-ad8b-0ff3eeb0d224	d0318ab3-f67c-4d47-b0b6-202effa8bbcf.methylation_array.sesame.level3betas.txt	3c385a298cbcff9b9e3c5a622cfe7ea6	20501065	released
425458ca-7be5-41fb-9b1a-55a59f5fe721	d832d868-293a-4c51-a739-ff4329923699.methylation_array.sesame.level3betas.txt	cbcadc7da6eb45062078573066e5df35	22975131	released
ccdd4849-62e4-4f8e-b567-9f84de69287f	a3922c7b-2e19-4a68-a538-a971e9fd0113.methylation_array.sesame.level3betas.txt	cc37a14d873087c7f3a1b8868cd1f61b	22845764	released
69ffbfeb-5d3a-4683-9d21-b2449705fa71	0687ed2d-f5bd-42bb-aa2c-7d77a79e53e9.methylation_array.sesame.level3betas.txt	1445dcf4d8aedca39c22dc4d6d1d5785	22734710	released
a5e9969e-899f-4aaa-a3b4-76eecad25628	58c5473d-eac1-4ffc-a32f-184715ff6428.methylation_array.sesame.level3betas.txt	d27771da6e3e3dec096a4dc4f5687bf6	22639604	released
36dec540-8704-4552-a867-9606dcaa652b	4e5a2327-75e1-42a2-a982-540d203a57c1.methylation_array.sesame.level3betas.txt	2538af7f88a37371185af4eb2efa0e49	22427342	released
4244fa8c-a98a-4ae7-bb1c-f8f1f888f3e4	15eae9fc-5677-4c14-9363-b0c868fc0716.methylation_array.sesame.level3betas.txt	1760233cbbe459bfb1d979742349d20b	22854780	released
d1bce61d-667a-498d-8915-601678181300	17764cc1-5036-4902-8d72-b82f0826d57b.methylation_array.sesame.level3betas.txt	8b6dfd3fd62d74c268effeef98c9ac39	22675997	released
15f18130-9d24-4a35-87be-c39d692322f6	12dd1a02-6f79-4800-8b55-5b8dbb5c77fe.methylation_array.sesame.level3betas.txt	d32efe41d7f3ab599a7f87307097b253	22322537	released
de1e8460-06b6-4a71-9f50-3a3c031524ec	70676cdf-6a01-4eb0-a82d-c98b10e2b666.methylation_array.sesame.level3betas.txt	7d0c85d7b2ae2a6367a70e4a58f76dc0	21934471	released
f0ab9db7-d426-4253-ae4d-1db8cb832d21	71122fc6-ab71-481a-b825-4a9fcc35a472.methylation_array.sesame.level3betas.txt	e86b744d6fac15d9032eda2d5bdc764d	22905839	released
6e9cdec8-a50a-4048-be87-88c6e4fd3512	1a244d20-ab3c-48f6-8b11-1986694e358d.methylation_array.sesame.level3betas.txt	4674b64e6d2bc50752b5413d8bc900b6	21996594	released
8afd5793-00c9-4be3-839b-213f9508d5b2	397e9276-b9a2-46c5-94e6-61472d5f5b69.methylation_array.sesame.level3betas.txt	7ada334cdd7b195ea54fe37182a6feed	22321384	released
4f1a9fae-b8ec-4883-acea-68007dc90fc6	950f5cb0-b7f9-4d40-96dd-36a118982569.methylation_array.sesame.level3betas.txt	9dc3f160b6141df4fa4ac5f7f58bac3b	23178749	released
a6c09721-696a-4460-ae6e-c35774b5fb8d	89cedbef-29ee-4463-a834-a9e1cf39ab0a.methylation_array.sesame.level3betas.txt	2c4fd41785b638be150abd25afe82016	23110842	released
c4031fbf-5558-475c-a0af-1011404dc6c5	4d9e4524-e348-47ff-85ed-bd7ccf25561e.methylation_array.sesame.level3betas.txt	26a065fda2b2013af0061dd917b2a1f5	21189081	released
ba12f0c7-c92a-4dc8-b955-9e30f1d2753f	39e578c8-e5d0-4dda-8fa7-5b97f7a37742.methylation_array.sesame.level3betas.txt	79143c5296331ed084707f40d137b2ea	23166482	released
5ff19da1-fba3-413f-9313-98b16729f3f0	4ebd7d78-d434-481a-b9ed-c6064dda3ce7.methylation_array.sesame.level3betas.txt	0f9e265ddb2a982740809d8ae48f0de4	13300943	released
d2d56084-4fda-4b08-9f0e-cb82fcec3dd4	f80caedc-e510-44d8-b942-5d07ca80ab19.methylation_array.sesame.level3betas.txt	ffe69d5f97adcb13fe565d01b66b9ba3	13318050	released
9ea180fd-1dda-4b49-9e11-8f9749f13afd	7afa9671-8fcc-4843-9d34-62021aaf7bbe.methylation_array.sesame.level3betas.txt	d3e0e188ef27f1820d2cec288cf22a2d	21570560	released
5bb50326-7c26-4bdd-8cf4-7ff4efee75ed	387410ce-9916-4f53-a0dd-697b8bcc2de5.methylation_array.sesame.level3betas.txt	698bc9c7aea553d1217a29ac4e4bd973	21114743	released
c89ea80f-1ca6-4131-a293-f6c3884aad10	1e85f8dc-634a-4c98-b7dd-90436717c26a.methylation_array.sesame.level3betas.txt	28f8456597ac4e30bdd26dee891933dc	22430502	released
fa58dd7c-2803-48ed-a9e4-9d834a081d9a	e8616060-1e77-4876-92b6-3f82cfa23d1b.methylation_array.sesame.level3betas.txt	3feae801fc8be81c47c810fd5a2862af	23096109	released
2f6ce65e-452c-4cc4-bddd-4a71ec439396	d217fce3-b1d8-4262-893e-f4ad2c48c11a.methylation_array.sesame.level3betas.txt	2a5b974a52101efb88be503e0fe658f7	22510046	released
56ae078e-2d99-42a5-bbcc-e084200d348b	6f7f35a7-d0c2-4a43-876c-dbb565dddc86.methylation_array.sesame.level3betas.txt	be85504273cd04aa6e133703ae9b865f	22845151	released
0ecc6936-e3cb-4eff-8962-05ed3a422e1e	bfaf7785-3dbe-4911-a536-6038c31ad301.methylation_array.sesame.level3betas.txt	cc25087cda3ebb575d353b2d2b519af0	22642619	released
2106fa2f-c763-477a-b0c2-afe33babaeb1	df7ee61e-d439-4787-9da7-02554fe3660a.methylation_array.sesame.level3betas.txt	bcf9a721ed6358c206a0b818da4683c0	22561766	released
5cf717ed-aa9d-4877-98f8-c94d56ab0e33	cfd2fa6d-8a36-4730-8ac6-90884f745535.methylation_array.sesame.level3betas.txt	426d8a69459ce578b142434ac152690e	22972955	released
b2bc37a0-8aae-4324-9030-3260c1602262	28797388-fa9c-43c6-aee0-480ec8632fdd.methylation_array.sesame.level3betas.txt	9480c94c89df1acb38feb8d7ccf7b590	20465505	released
a743acd3-09c8-4274-b151-76b626b767fb	de4028a3-1272-48c5-b34a-f7a326e5ec19.methylation_array.sesame.level3betas.txt	9555fc4d95f172ef7b5e79aae3c41d87	22360534	released
9f7801c3-8da3-4f4f-a8c5-6a17650d7cb1	9e2d443a-1f3a-4bf2-b9c8-7dd08e7b79b7.methylation_array.sesame.level3betas.txt	8890d08bd98629132bfd5fc714eb41ae	21189893	released
1f3e999a-6562-4aa5-ae48-b9277501f76e	e1e3c086-ecff-4168-81ae-38ee198c69db.methylation_array.sesame.level3betas.txt	8d8e3d7885502912747d13f3191ddc35	22647366	released
1d639750-13e0-4c8f-b39e-3335a9fdc8ff	518c23fe-53c5-4d53-85b2-8b71e217f7d7.methylation_array.sesame.level3betas.txt	ef74c59eaa7a2aa178ed6060158fe6dc	23000996	released
9a500f4f-8db9-49ec-984d-534d705a6103	67e8f31c-50e1-419d-9d2c-66216e4dc157.methylation_array.sesame.level3betas.txt	45bc9a862534f3ccdab2fbd7f8e267b8	13323220	released
0ca75165-84b3-4219-9fca-bfe2179e1710	7b8ccfd7-3e16-4d09-b363-ba7a15cf132b.methylation_array.sesame.level3betas.txt	4cd9f597648f1fbc28220655a481993f	13282616	released
6a753512-42ed-46bf-bef2-5463b441318d	3631416c-4fff-4459-aac4-c3a5fdec1e86.methylation_array.sesame.level3betas.txt	2c51e3280fa494d2b446f4118cb696b7	23110455	released
f1d29131-288a-4f66-a5bb-87a3e525eefc	2ec4d82f-df3b-4ff5-a92f-76d32a76f121.methylation_array.sesame.level3betas.txt	46acbf5b7a1f79db2d9f84b7f866d9aa	22851132	released
af81995d-0ffa-4e24-82da-69e6e0d12707	72631dd3-bb6d-4f9e-b9a0-75e86086ed7b.methylation_array.sesame.level3betas.txt	a95435b5fa2ac2f739a68431fb06614f	22726834	released
cf05c955-dbe0-48eb-bd20-0f1bfd154cb1	fafdb7de-79ec-41c3-bdec-855395f36061.methylation_array.sesame.level3betas.txt	5a9ab02a508a33ff49ae43857bb1386b	23069194	released
a6b2bf12-a848-4263-8bdd-48300c3071ae	1a04e7d3-050e-4196-b124-fab9ecb4666b.methylation_array.sesame.level3betas.txt	4ee0a0d319c6df13ac46977ea3f04e20	19960742	released
ed333cc2-fcca-4e89-add2-6984cbc57fff	8cf50e74-9069-48c1-90c0-e199655c1745.methylation_array.sesame.level3betas.txt	f542005682c7ed29c49f03d5d099e371	23085922	released
8b2b57a2-180a-42a4-8242-46bd261a73b4	eab98bad-346f-4ebf-a698-37e1f007c603.methylation_array.sesame.level3betas.txt	3571ecf004350db22401baad421cac8a	22284119	released
0a274857-4f8d-47d6-9734-abc844614297	286a35bf-5ec0-440e-8020-993e9c8bb433.methylation_array.sesame.level3betas.txt	8a8e75e95ff560e6eeb804f000b4a405	21723036	released
c1540553-cf43-4d10-b45e-0aa3d6025f8e	29004e69-8ea5-4d2e-94ad-94d2e3ce8288.methylation_array.sesame.level3betas.txt	ae31d218b367942d4032f89ebe433ec3	21472730	released
79af90cf-6fa3-4333-9edf-4a505de34a1f	e32a6a14-4945-4489-b5f9-823f759971c3.methylation_array.sesame.level3betas.txt	585d7ee7e412aa08c3edcf43c2afc30a	22884125	released
7fcbe53b-ea81-429d-b19d-0322035a55d2	4e5c762d-4d06-42f9-898a-87542cb876ac.methylation_array.sesame.level3betas.txt	9f4faa132613cee6b8106a9c03acff0e	22253321	released
00369033-4d28-4ca9-b6a1-2b94a7f57466	f6b26863-88c8-4292-ad95-376a35d32360.methylation_array.sesame.level3betas.txt	71c0672e913615a0bf741c664a96c2c9	22221203	released
2c22957f-a84a-4668-a831-1e895b62d4f5	73a9f82d-9335-4dca-8fb9-7338459231f4.methylation_array.sesame.level3betas.txt	dda9474feef875b61334808e9372dffe	21461304	released
0fb5c637-ffb8-4bac-bb6f-39b17a01cca5	aff68de8-ef45-4402-94b9-1f85be026fcc.methylation_array.sesame.level3betas.txt	5bf6f401daa3ca378a2915720f4975ce	23086577	released
b895ef3c-7ff2-4f5f-8e5e-3d779468425b	1ee1d2a5-243b-4542-b50f-6389cd6a1d88.methylation_array.sesame.level3betas.txt	08b8ec8c557b4ef0c8e870046d2b7a63	22790663	released
7ce93922-c8c0-4eac-87e9-8e9d0c44a018	16ae044c-8bd1-4a23-b43e-5e6874ced64c.methylation_array.sesame.level3betas.txt	ee48c08e0ac59a066b17a4f3959dd923	19007179	released
7f44a3a3-d748-4d03-a11a-a0b1d0321572	e51e9fa0-6b24-4985-a7cc-fbab038843ea.methylation_array.sesame.level3betas.txt	c44b3c3a36b1ce6171c46e70b95d47b3	21487095	released
00e3ebe9-6bbe-4208-816a-4359c6c83aae	564cbd3a-d533-4bea-87eb-e1c696334417.methylation_array.sesame.level3betas.txt	1eb1ec84759766b706c49a204e65e45e	23004498	released
fcb3afe0-7829-4e20-ad79-aa9f70bb8226	24047fcb-6e2d-4b04-9272-c00ed6793920.methylation_array.sesame.level3betas.txt	c192741980b00831aa71c737a04ca715	23218249	released
334750d8-1d03-4aba-be25-155fbb45359b	cc5fdf2e-4ff1-4486-9959-ac3c8bb1c1ef.methylation_array.sesame.level3betas.txt	78a117ea2d3c2f42f72da6156fe6c7fa	21380544	released
fc4ebcaa-b8cd-4e23-be3d-879372c092c8	3c3486d3-7f49-4a6b-87fc-f6b5d89ba790.methylation_array.sesame.level3betas.txt	746d037124e43aced5773e905af2d719	22751928	released
e2708936-0c0c-442c-b2fc-2c05ae2abc69	08b1b371-1e74-4b61-9f7d-ae46303525e4.methylation_array.sesame.level3betas.txt	d4366e34cb91ea5b77a8bad3ffe1cba8	22709689	released
ffcbc74f-7023-4a10-988b-31cb55db75f6	6e3a2eb5-8b4a-4f3d-a2f9-3fde6f1e25a3.methylation_array.sesame.level3betas.txt	cf2b1cc20b613091d872af5a4dbd6203	23174439	released
fe48ca18-fb36-49c4-a0f7-d2e515310329	834467bb-38f1-471f-8248-d87bc26e9a73.methylation_array.sesame.level3betas.txt	b93447d9fdba63a2e05b17ea3cd5e452	20925555	released
949647a9-c53a-4386-9a1f-8373166f68d8	81a97ad3-d607-4f3d-bd81-8d05f407bd3d.methylation_array.sesame.level3betas.txt	f78f13c0f79de12bfc82600466177a2f	20576082	released
f76ca73e-dc79-405e-a6c0-be67cbe8bd63	63fdab68-55f2-46c1-bf59-939592149333.methylation_array.sesame.level3betas.txt	eba043af4acabd19aba1744c34dcfc63	20560777	released
